Full Text Tweet;Datum und Uhrzeit
Yet another illegal missile launch by North Korea. UK and international community will stand together in the face of these provocations.;15-Sep-2017 (06:50:02.000000)
"Deeply moved by my visit to #BVI &amp; meeting such resilient/inspiring people. Help has arrived &amp; more on way. UK will not let you down. https://t.co/dxgiHCIMvv";13-Sep-2017 (21:23:45.000000)
"#BVI Premier @D_OrlandoSmith &amp; Governor @GusJaspert are working together w/ firm &amp; urgent 🇬🇧 support to help those in need after #Irma https://t.co/6sOoOlqMAk";13-Sep-2017 (18:23:37.000000)
BVI is a scene of utter devastation. I've never seen anything like it. The courage of everyone here is incredible. #BVIstrong https://t.co/slKtDhy6zT;13-Sep-2017 (16:29:33.000000)
"At #Anguilla Hospital seeing the #Irma damage &amp; meeting the locals/UK troops repairing it. UK behind the British Overseas Territories 100%. https://t.co/UyDQLzDubm";13-Sep-2017 (13:30:32.000000)
"Held talks w/ #Anguilla Chief Minister Victor Banks on further support. He thanked UK for reacting ""within hours"" of #Irma passing.";13-Sep-2017 (10:47:09.000000)
"Seen for myself #Irma damage on Anguilla &amp; extraordinary efforts of local people supported by UK response to recover &amp; get back to normality";13-Sep-2017 (02:19:07.000000)
"In #Bridgetown meeting some of the 1,000 🇬🇧 servicemen/women working night &amp; day to bring relief to British Overseas Territories after #Irma https://t.co/pfZjUSBTkI";12-Sep-2017 (20:09:14.000000)
Just chaired latest #HurricaneIrma COBR. UK gov't continues to work around the clock to help get the Overseas Territories back on their feet https://t.co/JcJYrSdYV1;11-Sep-2017 (18:56:08.000000)
Agreed w/ Dutch FM Bert Koenders our 2 countries will continue to work together closely to assist UK/NL nationals in urgent need after #Irma;11-Sep-2017 (14:55:02.000000)
"Spoken w/ Tim Foy, Governor of #Anguilla. RFA Mounts Bay returns there tonight w/ fresh supplies; RAF today deploying further 🇬🇧 personnel.";11-Sep-2017 (14:37:37.000000)
Spoken to BVI Governor @GusJaspert. We have 500+ troops in the region, 3 more flights today. Priority is getting aid to BVI and Anguilla;10-Sep-2017 (18:28:57.000000)
Just back from COBR meeting. UK continues to ramp up its humanitarian response to #HurricaneIrma to help those affected by this catastrophe https://t.co/u442jTtoLA;10-Sep-2017 (18:12:46.000000)
Just spoken to Barbados PM Freundel Stuart, thanked him for phenomenal support for UK humanitarian aid. #HurricaneIrma;10-Sep-2017 (15:20:00.000000)
I’ve just called @KimDarroch and @DaveProdgerFCO – our team in US – to make sure we’re doing all we can for British nationals in #Florida;10-Sep-2017 (14:15:21.000000)
In the FCO crisis centre last night. #UKaid will double your support to the @BritishRedCross #HurricaneIrma appeal: https://t.co/d3EOB7pnCM https://t.co/9hT0sfIOE3;10-Sep-2017 (12:19:07.000000)
Thoughts with British nationals in #Florida as #HurricaneIrma approaches. ////Please follow local guidance https://t.co/BuCtpTjGC1;10-Sep-2017 (11:37:25.000000)
"Spoken to @FLGovScott for latest ahead of #HurricaneIrma. Thoughts are w/ all in Florida &amp; others already affected by the devastation.";09-Sep-2017 (15:34:55.000000)
The UK is absolutely determined to do everything we can to help those affected by Hurricane Irma to get back on their feet. https://t.co/YVW5CyZF2t;08-Sep-2017 (20:18:07.000000)
"Useful talks on North Korea &amp; Middle East w/ EU Foreign Ministers in Estonia. Working hard for solutions to shared issues https://t.co/umxIsjMwZ3";07-Sep-2017 (19:40:55.000000)
I spoke to ASSK today. Raised strong UK concerns about #Rakhine. We agreed any human rights abuses must be investigated urgently.;07-Sep-2017 (16:11:00.000000)
My thoughts are with all those dealing with terrible impact of Hurricane Irma. UK has taken swift action and is providing support https://t.co/C1FWNkhLO2;07-Sep-2017 (10:32:39.000000)
"Just spoke to Anguilla’s Chief Minister on #HurricaneIrma. UK providing support &amp; urge Brits to follow travel advice https://t.co/CkU52Ikmvm";06-Sep-2017 (21:39:24.000000)
UK commitment to European security is unbreakable. Pleasure hosting 8 Nordic/Baltic foreign ministers in London to discuss shared challenges https://t.co/FTkccJJtQy;04-Sep-2017 (19:38:06.000000)
UK military is helping Nigerian Navy to tackle piracy in Gulf of Guinea. Fantastic to meet great UK servicemen providing invaluable training https://t.co/cY1loshRZT;31-Aug-2017 (22:16:59.000000)
Our new UK High Commission building in Nigeria - bringing @foreignoffice @DFID_UK @DefenceHQ under one roof - is now officially open. #1HMG https://t.co/r22hPO8uJK;31-Aug-2017 (21:58:10.000000)
"#Diageo's #Guinness brewery in Lagos is symbol of 🇬🇧- 🇳🇬 trade w/ barley coming from UK &amp; tasty Foreign Extra Stout heading out to the world https://t.co/oudWAblMPT";31-Aug-2017 (17:24:21.000000)
"True honour to dedicate new #Commonwealth war memorial in Abuja to the thousands of Nigerians who fought alongside 🇬🇧 in WW1 &amp; WW2 https://t.co/OBHWL8R7tg";31-Aug-2017 (17:20:35.000000)
"In north east #Nigeria w/ @patel4witham seeing the big impact of 🇬🇧 military training &amp; humanitarian aid on the front line w/vile Boko Haram https://t.co/KXXQoMt61Y";30-Aug-2017 (19:20:00.000000)
Fantastic to welcome new @USAmbUK Woody Johnson to @foreignoffice earlier. Look forward to working together to strengthen UK/US relationship https://t.co/oXvArdBXkt;29-Aug-2017 (17:42:31.000000)
Outraged at reckless provocation by #NorthKorea. Strongly condemn latest illegal missile launch by #DPRK;28-Aug-2017 (22:26:57.000000)
Delighted to meet my Brazilian counterpart @Aloysio_Nunes today. Trade and our shared concerns over Venezuela were top of the agenda https://t.co/Qugb2sWqEo;25-Aug-2017 (15:52:22.000000)
"Libya on the frontline of terror &amp; illegal migration. Had productive visits to east &amp; west Libya in support of UN led political process https://t.co/ceJa8LhGvC";24-Aug-2017 (17:30:53.000000)
"The FCO, our Australian colleagues &amp;the Spanish authorities continue to do all we can to support his family at this deeply distressing time";20-Aug-2017 (14:44:32.000000)
I send my sincerest sympathies to the family of Julian Cadman and all those who loved him. His death is a tragedy;20-Aug-2017 (14:40:38.000000)
My thoughts are with those affected by the attack in Turku and their families. The UK supports our friends in Finland at this tragic time;19-Aug-2017 (15:45:51.000000)
"@AlfonsoDastisQ My thoughts are with the Spanish people &amp; those affected by #Barcelona attack. Together we will defeat terrorism";17-Aug-2017 (20:55:55.000000)
.@AlfonsoDastisQ Mis pensamientos están con los españoles y los afectados por el atentado en #Barcelona. Juntos venceremos al terrorismo.;17-Aug-2017 (20:53:47.000000)
Concerned and saddened by #Barcelona attack. Our thoughts are with those affected. Doing all we can to identify whether Brits need help.;17-Aug-2017 (18:06:30.000000)
"Appalled by targeted &amp; heinous murders of heroic White Helmets volunteers. Their deaths a huge loss for their families, Syria &amp; the world";14-Aug-2017 (14:54:39.000000)
See Fox/Hammond in Telegraph. Right way forward. Create certainty and great new European relationship. Get job done + on with Global Britain;13-Aug-2017 (09:21:35.000000)
We are working with the US and our partners in the region to bring this crisis to a diplomatic end.;12-Aug-2017 (10:25:01.000000)
The international community is shoulder to shoulder in ensuring North Korea stops its aggressive acts.;12-Aug-2017 (10:24:51.000000)
The North Korean regime is the cause of this problem and they must fix it;12-Aug-2017 (10:24:25.000000)
So sad to hear of the death of Martin Roth. A beautiful combination of German academic mind and blockbusting cultural impresario;07-Aug-2017 (14:01:28.000000)
Amazing win Mo Farah at the home of the greatest Olympic Games;04-Aug-2017 (20:50:07.000000)
Huge congrats + welcome to @woodyjohnson4 . The Special Relationship is going from strength to strength. I look forward to working with you;04-Aug-2017 (10:35:56.000000)
What a fantastic servant of UK. One of the last great impregnable bastions of political incorrectness They don't make them like that anymore https://t.co/JqpYcsmwah;02-Aug-2017 (17:21:26.000000)
Productive meeting with Stewart @Colne_Valley on important local issues.Looking forward to continuing to work together to improve local area https://t.co/KmkBX5rSRZ;01-Aug-2017 (18:38:39.000000)
Always a pleasure to visit Ryefield Court Care Home. Amazing team working hard for residents who thoroughly enjoyed afternoon activities https://t.co/wjnsRveotx;01-Aug-2017 (18:38:17.000000)
A whopping 47 Green Flag awards in Hillingdon - highest in UK. Congrats and thanks to @Hillingdon Green Spaces team for their top work! https://t.co/0hFxF4XsWs;01-Aug-2017 (18:25:49.000000)
Great visit to @HillingdonCarer again to meet team who provide such invaluable support. Thank you to all carers for their hard work https://t.co/qYoA1xwvJr;01-Aug-2017 (18:23:03.000000)
Hundreds have died during protests against Maduro's actions. Political prisoners must be released + rights, freedoms + democracy respected;01-Aug-2017 (16:58:10.000000)
Maduro acting like a dictator of an evil regime and has destroyed Venezuelan economy, eroded human rights + imprisoned thousands;01-Aug-2017 (16:55:59.000000)
We strongly condemn intercontinental ballistic missile test by #NorthKorea. It is a serious breach of UNSC resolutions;29-Jul-2017 (12:37:27.000000)
Honoured to deliver @LowyInstitute's annual #LowyLecture at Sydney Town Hall https://t.co/Mcl2clBvB8;28-Jul-2017 (17:15:03.000000)
It was fantastic to be back in Australia. The bonds of kinship between us are deep and enduring and will go from strength to strength 🇬🇧🇦🇺 https://t.co/Tgl06fJAll;28-Jul-2017 (16:05:46.000000)
"Caught up w/ my great Aussie counterpart @JulieBishopMP to discuss opportunities from Brexit, the Commonwealth &amp; more regional cooperation https://t.co/FluyeXHLTV";26-Jul-2017 (05:50:33.000000)
"Inspiring to meet young FinTech entrepreneurs and @BritishChamber members in Sydney who create prosperity in both 🇬🇧 &amp; 🇦🇺 https://t.co/OgyUOU4m6u";26-Jul-2017 (04:42:22.000000)
G'day 🇦🇺! Marvellous to see how 🇬🇧 firm @Laing_ORourke is redeveloping iconic @SydOperaHouse, a sign of our vibrant interdependence https://t.co/BkEqtytwrX;26-Jul-2017 (02:53:41.000000)
"In the inner sanctum of @WetaWorkshop w/ Richard Taylor to thank staff for new 🇬🇧 🇳🇿 war memorial &amp; see some of their amazing #LOTR props https://t.co/NrfMXth5bs";25-Jul-2017 (04:43:00.000000)
"Firm meeting of minds in talks w/ 🇳🇿 PM @pmbillenglish &amp; FM Gerry Brownlee on free trade, regional security &amp; strengthening historic ties https://t.co/RxSzGD0zpk";24-Jul-2017 (23:12:34.000000)
Commissioned by the UK and created by @WetaWorkshop, the monument is Britain's gift and a symbol of the enduring 🇬🇧 - 🇳🇿 relationship;24-Jul-2017 (06:06:25.000000)
"Honoured to unveil a stunning new memorial in #Wellington of intertwined oak &amp; pohutukawa trees dedicated to British &amp; New Zealand war dead https://t.co/Q1zgjti14t";24-Jul-2017 (06:01:41.000000)
Kia Ora 🇳🇿 ! Welcomed to #Kaikoura by Maori elder Brett on my first visit to one of Britain's very closest partners https://t.co/vnbEiEXsSB;24-Jul-2017 (00:29:28.000000)
Excellent talks in Japan on a range of issues including economic and defence cooperation, cyber security, free trade and Brexit https://t.co/rlkhZWX6ck;23-Jul-2017 (09:17:55.000000)
Thank you Japan for an amazing few days. An inventive and dynamic country with which the UK shares a truly unique and global partnership https://t.co/xUwYmV08zf;23-Jul-2017 (00:38:31.000000)
Team GB 🇬🇧 is already training hard ahead of #Tokyo2020. Brilliant to meet @BritishSailing squad out in #Hayama #Japan @UKinJapan https://t.co/zeUFgjcPid;22-Jul-2017 (07:30:00.000000)
Reaffirmed to Foreign Minister Fumio Kishida that Britain stands shoulder to shoulder alongside Japan over DPRK missile tests https://t.co/pXPi9SQ3Rg;21-Jul-2017 (13:19:36.000000)
"Excellent talks w/ Japanese PM @AbeShinzo on economic/security cooperation inc. #DPRK, free trade, 2020 Olympics, Brexit &amp; cyber security https://t.co/MUqo4QCRpq";21-Jul-2017 (11:02:36.000000)
"Flying the 🇬🇧 in Tokyo. Pleasure to meet the @BCCJapan members generating UK-Japan commerce &amp; to hear about @astonmartin growth https://t.co/XhqdKcP3n2";21-Jul-2017 (02:32:32.000000)
Promoting and protecting human rights and democracy worldwide is core part of the everyday work of British diplomats. #HRDReport https://t.co/rwWlxllRy1;20-Jul-2017 (17:00:46.000000)
"Contacted Turkish FM @MevlutCavusoglu to express UK’s deep concern at arrest &amp; remand of 6 human rights defenders inc @amnesty's Turkey head";20-Jul-2017 (12:30:54.000000)
Met the fantastic robots @waseda_univ which has great science/innovation partnerships w/ @unibirmingham @imperialcollege @lborouniversity https://t.co/4LIzWUiJzw;20-Jul-2017 (09:02:33.000000)
"Delighted to be back in Tokyo to celebrate and reinforce the strong ties between UK 🇬🇧 &amp; Japan 🇯🇵 @UKinJapan";20-Jul-2017 (06:50:11.000000)
"Delighted @sigmargabriel &amp; I have agreed funding boost for @ukgconnection expanding youth exchanges in UK &amp; Germany https://t.co/jW3Nye7XrC";19-Jul-2017 (17:23:57.000000)
Very good agreement secured on sanctions against those responsible for Syria chemical attacks. UK has been playing a role in this for months https://t.co/5Fo7M7UKq0;17-Jul-2017 (14:31:38.000000)
In Brussels today w/ EU foreign ministers. We're agreeing tough new sanctions against Syrians involved in chemical weapon attacks;17-Jul-2017 (09:59:06.000000)
My piece in WashPost https://t.co/6HZflsXPBH;15-Jul-2017 (18:36:12.000000)
Pleased to be able to support @Harrowmencap this morning. A great local charity helping and supporting residents in Hillingdon https://t.co/I4LYjDA1Ic;14-Jul-2017 (17:45:06.000000)
Over 50 yrs since London mtg agreed #BlueWhale ban, UK still leading efforts. We’ll host 2018 global summit to fight illegal wildlife trade;14-Jul-2017 (16:25:53.000000)
Great to see Spanish Foreign Minister @AlfonsoDastisQ to celebrate enduring 🇬🇧 🇪🇸 ties #SpanishStateVisit #VisitaalReinoUnido https://t.co/3kTYhxC1GG;13-Jul-2017 (16:09:54.000000)
Excellent results at #TriesteSummit. Assured European partners of UK's commitment to #WesternBalkans. Look forward to #WBSummitUK in 2018. https://t.co/n6N89u4MbU;12-Jul-2017 (19:43:29.000000)
"Met with &amp; congratulated new Macedonia PM @Zoran_Zaev at #TriesteSummit. UK firmly behind his reforms. https://t.co/BExnojFqQW";12-Jul-2017 (18:59:08.000000)
"I welcome US &amp; Qatar signing a Memorandum Of Understanding to disrupt terrorism financing. Important step forward.";12-Jul-2017 (14:50:15.000000)
Proud to accept baton for the UK from Italian FM @angealfa. We will build on their success for the 2018 Western Balkans Summit. #WBSummitUK https://t.co/OYWbDPsZxn;12-Jul-2017 (13:55:32.000000)
"Just arrived in Italy for #TriesteSummit. UK committed to active role in #WesternBalkans promoting prosperity, stability &amp; security.";12-Jul-2017 (11:14:43.000000)
Congratulations to Iraqi forces on progress in #Mosul. UK will go on supporting Iraq when the hard work begins to rebuild people's lives;10-Jul-2017 (15:53:34.000000)
International support for Ukraine is unwavering w/ @anderssamuelsen agreeing Denmark will host #UkraineReform follow-up conference in 2018;06-Jul-2017 (18:17:29.000000)
Officially closed the #UkraineReform Conference with my friend @PavloKlimkin. Clear that int'l support for Ukraine is here for the long-term;06-Jul-2017 (18:16:31.000000)
"My Canadian counterpart @cafreeland &amp; all participants at #UkraineReform Conference came w/ joint message of optimism about Ukraine's future https://t.co/FWFTttU1hC";06-Jul-2017 (15:48:25.000000)
"Ukraine PM @VGroysman &amp; I have brought together int'l partners to strengthen support for #UkraineReform, future stability &amp; prosperity https://t.co/QTfeSzymr1";06-Jul-2017 (12:38:13.000000)
Delighted to speak at @stonewalluk last night to celebrate UK’s open, welcoming and diverse society https://t.co/jcmWcnicB2;04-Jul-2017 (17:04:25.000000)
"Great to catch up w/ Iraqi Foreign Minister Jaafari. Recognised Iraq’s military success against Daesh &amp; underlined cont’d UK commitment https://t.co/r0pqw8NnEv";03-Jul-2017 (15:29:03.000000)
"Fantastic news today for same-sex couples in Germany &amp; a great step forward for LGBT equality across Europe.";30-Jun-2017 (17:06:39.000000)
Independent investigators @OPCW now also confirm sarin gas used in attack on #KhanSheikhoun #Syria. Those responsible must face justice;30-Jun-2017 (09:41:46.000000)
"Have been in Switzerland for #ConferenceOnCyprus. With flexibility &amp; creativity, we have a real chance for a settlement. UK ready to support";28-Jun-2017 (10:20:23.000000)
Fair and serious offer from UK to EU nationals - let's hope it reassures and let's hope it is reciprocated;23-Jun-2017 (17:16:26.000000)
Deepest condolences to victims of Finsbury Park attack. Hate won't win. Am with EU today boosting counter terror work after recent attacks;19-Jun-2017 (11:09:50.000000)
My condolences to the victims of last night's despicable attack in #FinsburyPark. We will never allow hate to divide us;19-Jun-2017 (07:44:18.000000)
Horrified to hear of tragic loss of life in Portugal fires. Thoughts and condolences with our Portuguese friends at this time.;18-Jun-2017 (13:52:01.000000)
Saddened to hear of the death of President Lonsdale: a friend of the UK and a man of integrity. My sympathy to the people of Vanuatu.;17-Jun-2017 (09:34:24.000000)
Helmut Kohl was a colossus of European history. He ensured the happy reunification of his country and helped build a Europe whole and free;16-Jun-2017 (17:15:12.000000)
https://t.co/Yqj3e8xDzu;16-Jun-2017 (12:27:37.000000)
Congrats @simoncoveney as Ireland's new Foreign Minister. UK/Ireland relations hugely important. Look forward to working closely together.;15-Jun-2017 (19:34:09.000000)
My thoughts and prayers are with everyone caught up in the horrific towerblock fire in London.;14-Jun-2017 (08:56:47.000000)
Stonking performance by the PM at 1922. One team going forward together for the UK;12-Jun-2017 (18:10:54.000000)
It's a GOVErnment of all the talents. Welcome back to Michael!;11-Jun-2017 (19:03:02.000000)
Mail on Sunday tripe - I am backing Theresa may. Let's get on with the job;10-Jun-2017 (22:14:01.000000)
Delighted to be reappointed Foreign Secretary. Lots of great work to do for greatest country on earth. Let's get cracking for Global Britain;09-Jun-2017 (16:26:06.000000)
Our sympathies are with the people of Iran following the despicable terrorist attack. It is time for the world to unite against this scourge;07-Jun-2017 (16:30:16.000000)
https://t.co/79hwBLEwwX;04-Jun-2017 (11:38:32.000000)
Lovely sunny day on the streets of Uxbridge and South Ruislip. It's been the greatest honour to be your MP. I hope you re elect me on June 8 https://t.co/Fcn3FGH0ph;03-Jun-2017 (17:16:05.000000)
Corbyn no plan for Brexit. Wouldn't answer questions. Can't say he'd defend our country. Denying his past.;02-Jun-2017 (21:02:19.000000)
Clear win for PM. Clear plan for Brexit. Not afraid to tackle difficult issues and answer the questions.;02-Jun-2017 (21:02:03.000000)
Corbyn won't admit IRA were terrorists. Won't admit they killed a lot of people;02-Jun-2017 (20:53:54.000000)
Very very very clear - Corbyn will never protect us against our enemies.;02-Jun-2017 (20:43:29.000000)
Corbyn asked how he would respond to UK being threatened by nuclear attack. No answer that made any sense - Clearly he would do nothing;02-Jun-2017 (20:37:44.000000)
Corbyn thinks last Labour government that wrecked the economy and wrote letter saying all money gone didn't spend enough!;02-Jun-2017 (20:30:34.000000)
Small business face tax rises under Labour. Corbyn will hike taxes to highest level since WW2. We are supporting business and cutting tax;02-Jun-2017 (20:28:55.000000)
Corbyn sneered at a man who runs a small business when he said he has 5 employees. Backbone of the country you Marxist! Shame on you.;02-Jun-2017 (20:25:21.000000)
Corbyn asked is he would rule out and SNP coalition. Waffle waffle blah blah. Of course he would and that would damage Brexit opportunities;02-Jun-2017 (20:22:31.000000)
Corbyn first question an easy one - what will he do on Brexit.Doesn't mention immigration. That's because he knows it will go up with Labour;02-Jun-2017 (20:19:27.000000)
PM not ducking Qs on tough decisions. We can only look after the country with a strong economy + good Brexit deal. Only Theresa can deliver;02-Jun-2017 (20:02:00.000000)
This is a PM for the whole country. No matter if you voted Leave or Remain she will get best deal for whole U.K + seize great opportunities;02-Jun-2017 (19:48:01.000000)
I have seen PM in cabinet and in global negotiations. She is strong + fights hard for UK. Corbyn has never fought for Britain and never will;02-Jun-2017 (19:42:31.000000)
PM doesn't duck hard decisions. She wants a great Brexit future full of optimism. Only Theresa can go and fight for Britain;02-Jun-2017 (19:36:59.000000)
Campaigning in London today. People very worried about Labour's Garden Tax + Inheritance Tax plans. Tories the ones delivering lower taxes;02-Jun-2017 (11:52:02.000000)
Just asked Thornberry how Labour will cut immigration. Erm ahhh umm eeeee ermm. No plan!;01-Jun-2017 (20:01:08.000000)
Emily Thornberry just said there's no Garden Tax in Labour's manifesto. Lie - search for value land tax and it's there. It will clobber you!;01-Jun-2017 (19:38:58.000000)
Thornberry just said in our Sun debate Labour would keep us in EU. If you don't leave single market + customs union you don't leave the EU.;01-Jun-2017 (18:50:03.000000)
Theresa May stands up for all and stands against intolerance. We are proud of Jewish communities - Labour very poor record on anti-Semitism. https://t.co/DBMEeMsnot;01-Jun-2017 (16:25:58.000000)
Again, Corbyn didn't mention the most important issue for our future - Brexit #sendforhisipad #BBCDebate;31-May-2017 (20:00:32.000000)
Amber is spot on - Theresa will deliver for UK. She's the only leader who will get best Brexit deal #BBCDebate;31-May-2017 (19:53:40.000000)
Come on Jezza, you talk about leadership but yet again you don't mention Brexit #BBCDebate;31-May-2017 (19:50:05.000000)
Here's leadership: imagine Corbyn in charge where 2/3 of his MPs don't support him #BBCDebate;31-May-2017 (19:48:26.000000)
Amber lays out the facts – crime is down by a third #BBCDebate;31-May-2017 (19:29:58.000000)
The risks of Corbyn becoming PM, in charge of our Brexit negotiations and our security, are enormous #BBCDebate;31-May-2017 (19:27:34.000000)
Again, the only way we can invest in our public services and our NHS is by having a strong economy #BBCDebate;31-May-2017 (19:21:10.000000)
And Jezza's #magicmoneytree is back out again #BBCDebate;31-May-2017 (19:15:02.000000)
The only way we can invest in our public services is by building a strong economy – and the key to that is getting Brexit right #BBCDebate;31-May-2017 (19:13:48.000000)
There you have it folks - a horrifying glimpse into the shambolic coalition of chaos that would put Jeremy Corbyn into No.10 #BBCDebate;31-May-2017 (19:10:31.000000)
For those watching #BBCDebate that is what a #coalitionofchaos looks like: no clear plan, squabbling, taxes whacked up + no Brexit deal;31-May-2017 (19:09:44.000000)
Come on Jezza - answer the question https://t.co/UBwXIPHmie;31-May-2017 (19:07:53.000000)
There you go folks - Jezza can't say he would control immigration #BBCDebate;31-May-2017 (19:02:30.000000)
Leaving the EU means we can control and reduce immigration. Leaked document today showed Corbyn would scrap immigration controls #BBCDebate;31-May-2017 (19:00:00.000000)
"Corbyn needs to check his ipad again - he thinks the deficit's up; it's down 2/3 of GDP. Can you imagine him negotiating Brexit? #BBCDebate";31-May-2017 (18:57:03.000000)
The IFS say Corbyn’s tax hikes would cost jobs and investment #BBCDebate;31-May-2017 (18:53:43.000000)
As Amber says we have done hard work in govt to deliver more jobs - 2.9m since 2010 #BBCDebate;31-May-2017 (18:50:59.000000)
Corbyn still hasn't mentioned Brexit - only Theresa May can get the best deal for this country #BBCDebate;31-May-2017 (18:45:05.000000)
Farron would join forces in a coaltion of chaos to whack up your taxes - from inheritance, income and introduce a garden tax #BBCDebate;31-May-2017 (18:42:57.000000)
Corbyn said today he would talk to the SNP the day after the election #BBCDebate;31-May-2017 (18:41:17.000000)
Took Corbyn less than 60 seconds to talk about higher taxes - no mention of Brexit #bbcdebate;31-May-2017 (18:39:58.000000)
Amber spot on - the choice is Corbyn and a coalition of chaos or Theresa May making a successful Brexit  #bbcdebate;31-May-2017 (18:38:56.000000)
Great chat with the hardworking and decent people of Uxbridge + South Ruislip. I hope I can proudly serve you again after June 8 https://t.co/Lwn6k1ZmGG;31-May-2017 (17:43:55.000000)
Appalled by #KabulExplosion today during #Ramadan. I condemn those behind this cruel attack. We stand with #Afghanistan against terrorism;31-May-2017 (14:45:08.000000)
Great to meet the Derby Telegraph team with our candidate Amanda Solloway https://t.co/98sW2FwJir;30-May-2017 (14:47:15.000000)
PM showed her mettle on Brexit negotiations just now. Getting that right is central to everything #BattleForNumber10;29-May-2017 (21:04:44.000000)
PM won hands down: measured and ANSWERED the questions in detail #BattleForNumber10;29-May-2017 (21:01:20.000000)
"PM ""It is a q of what is going to be the right deal for us: to give us control of our money, our borders &amp; our laws"" #BattleForNumber10";29-May-2017 (20:59:46.000000)
Only the PM can deliver on Brexit and get the best deal for the UK #BattleForNumber10;29-May-2017 (20:58:46.000000)
"We need to be strong &amp; united to get the best from Brexit - the other parties want to mess up Brexit, risking our future #BattleForNumber10";29-May-2017 (20:55:00.000000)
The PM respects the will of the British people and will make a success of Brexit #BattleForNumber10;29-May-2017 (20:46:22.000000)
Only the PM can get the best Brexit deal #BattleForNumber10;29-May-2017 (20:45:03.000000)
"Jezza was dodging questions &amp; denying his past. We need a PM who’ll stand up &amp; make the tough decisions - that’s Theresa #BattleForNumber10";29-May-2017 (20:40:43.000000)
As the PM says, she has a plan and only she can get the best possible deal in the Brexit discussions #BattleForNumber10;29-May-2017 (20:32:50.000000)
Jezza was dodging questions all over the place. PM has been answering it straight #BattleForNumber10;29-May-2017 (20:29:39.000000)
Strong, clear and honest answer on social care from the PM - don’t listen to Corbyn’s scare campaign #BattleForNumber10;29-May-2017 (20:25:08.000000)
Strong opener from the PM #BattleForNumber10;29-May-2017 (20:20:25.000000)
We have protected police budget and Corbyn’s team wanted to cut it by 10% #BattleForNumber10;29-May-2017 (20:19:38.000000)
You saw it at first hand folks. Corbyn hasn't got the guts + courage to take the tough decisions and keep us safe #BattleForNumber10;29-May-2017 (20:15:37.000000)
Corbyn won’t strike against ISIS attack planning! Can’t have this weak jelly as PM #BattleForNumber10;29-May-2017 (20:13:12.000000)
Again Corbyn is dodging answering the question and can't answer if he will reduce immigration #BattleForNumber10;29-May-2017 (20:08:39.000000)
Paxo is right - when the Brexit talks begin the EU leaders will have Jezza for breakfast #battlefornumber10;29-May-2017 (20:06:03.000000)
More porkies from the Corbinator - first said he wrote the manifesto, now he’s saying he didn't #BattleForNumber10;29-May-2017 (20:02:23.000000)
Slippery Jezza dodging the question again - he doesn’t believe in renewing Trident and would risk our national security  #BattleForNumber10;29-May-2017 (20:01:07.000000)
Don't trust Corbyn when it comes to defence and he dodged the questions on Trident #battlefornumber10;29-May-2017 (19:53:24.000000)
Jezza says this is about rejigging the economy - yeah right. Him in power = higher taxes, fewer jobs, more debt #BattleForNumber10;29-May-2017 (19:50:05.000000)
Jezza talks about leadership. Here's his leadership for you: 2 / 3 of his MPs dont back him #battlefornumber10;29-May-2017 (19:43:30.000000)
Folks - remember what Corbyn said in 2011: I’ve been involved in opposing anti-terror legislation ever since...1983’  #battlefornumber10;29-May-2017 (19:35:17.000000)
Amber tearing old Barry what's his name apart. Labour wrong on policing + security. Corbyn tried to justify last weeks attack. Shameful! https://t.co/qaoIw6rcEP;29-May-2017 (19:13:34.000000)
In a Sky interview Labour couldn't answer my question - do they want a second EU ref and would they reduce immigration? What a joke! https://t.co/Uh10T8iIOo;29-May-2017 (18:39:59.000000)
I genuinely think it is important people know Corbyn claimed in recent days he never met the IRA. You cannot trust this man! https://t.co/vyP6fUo0iw;27-May-2017 (18:37:20.000000)
A lovely sunny day with the wonderful people of Uxbridge and South Ruislip. Have a great bank holiday weekend all! https://t.co/5JOLlBk84z;27-May-2017 (13:48:53.000000)
Strong performance by PM @theresa_may w/@afneil. There are 17 days to polling day – let’s back her to get Brexit right and secure our future;22-May-2017 (18:28:26.000000)
11 days after the election the EU wants to start Brexit negotiations - it’ll be @theresa_may or @jeremycorbyn. Only @theresa_may can deliver https://t.co/CseULwBnAY;22-May-2017 (18:23:05.000000)
PM @theresa_may gets it spot on - there’s a £58 billion black hole in Corbyn’s manifesto that you’ll pay for with higher taxes and more debt;22-May-2017 (18:14:34.000000)
Strong and clear from the Prime Minister @theresa_may on social care - so older people don't have to worry about cost of care @afneil;22-May-2017 (18:07:45.000000)
https://t.co/TPnZXrCdgz;21-May-2017 (10:02:54.000000)
Morning folks. Here's my piece in Mail on Sunday. Only Theresa May can get the best Brexit deal. Corbyn would be eaten alive by EU team;21-May-2017 (10:02:46.000000)
"Another brill afternoon with great people of Uxbridge &amp; South Ruislip. If elected I will work hard for everyone across the area https://t.co/RFEWcPFdWd";19-May-2017 (16:51:28.000000)
Here is our plan for Britain launched today by our fantastic Prime Minister Theresa May.   https://t.co/oLUFwgpcLM;18-May-2017 (15:32:08.000000)
@theodoraclarke and @LukeHall  are fantastic candidates for Bristol East and Thornbury and Yate. Great campaigning with both today! https://t.co/zEyYTNVxT4;17-May-2017 (15:28:56.000000)
Back home this evening to spend time with the great people of Uxbridge and South Ruislip. Thanks for the support to all we met. https://t.co/8uhEyZpoWs;16-May-2017 (17:58:11.000000)
